# gapseq version: 1.2 dd8576dc
# Transporter sequence DB md5sum: b99a77e (2024-03-19)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P74224|2.A.56.3.1	2.A.56.3.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P74224|2.A.56.3.1	26.857	5.57e-19	86.3	77	lcl|AP013070.1_cds_BAN52966.1_1113 [gene=dctM] [locus_tag=PP4_11130] [protein=putative TRAP dicarboxylate transporter subunit DctM] [protein_id=BAN52966.1] [location=complement(1284527..1285807)] [gbkey=CDS]	160	1176	transporter
gnl|TC-DB|Q9RBQ9|2.A.56.3.2	2.A.56.3.2	4-hydroxybenzoate	EX_cpd00136_e0	rxn12433,rxn12549,rxn12680,rxn29120	gnl|TC-DB|Q9RBQ9|2.A.56.3.2	24.648	1.09e-14	73.2	94	lcl|AP013070.1_cds_BAN52966.1_1113 [gene=dctM] [locus_tag=PP4_11130] [protein=putative TRAP dicarboxylate transporter subunit DctM] [protein_id=BAN52966.1] [location=complement(1284527..1285807)] [gbkey=CDS]	55	1272	transporter
gnl|TC-DB|Q9RBQ9|2.A.56.3.2	2.A.56.3.2	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|Q9RBQ9|2.A.56.3.2	24.648	1.09e-14	73.2	94	lcl|AP013070.1_cds_BAN52966.1_1113 [gene=dctM] [locus_tag=PP4_11130] [protein=putative TRAP dicarboxylate transporter subunit DctM] [protein_id=BAN52966.1] [location=complement(1284527..1285807)] [gbkey=CDS]	55	1272	transporter
gnl|TC-DB|Q8YSQ7|2.A.56.3.3	2.A.56.3.3	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|Q8YSQ7|2.A.56.3.3	28.814	7.15e-12	64.3	78	lcl|AP013070.1_cds_BAN52966.1_1113 [gene=dctM] [locus_tag=PP4_11130] [protein=putative TRAP dicarboxylate transporter subunit DctM] [protein_id=BAN52966.1] [location=complement(1284527..1285807)] [gbkey=CDS]	115	1140	transporter
gnl|TC-DB|P0AF43|2.A.58.2.1	2.A.58.2.1	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|P0AF43|2.A.58.2.1	62.764	0.0	522	96	lcl|AP013070.1_cds_BAN51991.1_138 [locus_tag=PP4_01380] [protein=putative inorganic phosphate transporter] [protein_id=BAN51991.1] [location=complement(146262..147920)] [gbkey=CDS]	46	1608	transporter
gnl|TC-DB|B2A3B7|2.A.58.2.3	2.A.58.2.3	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|B2A3B7|2.A.58.2.3	20.703	0.005	35.8	84	lcl|AP013070.1_cds_BAN51991.1_138 [locus_tag=PP4_01380] [protein=putative inorganic phosphate transporter] [protein_id=BAN51991.1] [location=complement(146262..147920)] [gbkey=CDS]	139	903	transporter
gnl|TC-DB|B2A3B7|2.A.58.2.3	2.A.58.2.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|B2A3B7|2.A.58.2.3	20.703	0.005	35.8	84	lcl|AP013070.1_cds_BAN51991.1_138 [locus_tag=PP4_01380] [protein=putative inorganic phosphate transporter] [protein_id=BAN51991.1] [location=complement(146262..147920)] [gbkey=CDS]	139	903	transporter
gnl|TC-DB|Q0W3W9|2.A.58.2.6	2.A.58.2.6	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q0W3W9|2.A.58.2.6	25.000	1.78e-27	114	95	lcl|AP013070.1_cds_BAN51991.1_138 [locus_tag=PP4_01380] [protein=putative inorganic phosphate transporter] [protein_id=BAN51991.1] [location=complement(146262..147920)] [gbkey=CDS]	4	1566	transporter
gnl|TC-DB|Q0W3W9|2.A.58.2.6	2.A.58.2.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q0W3W9|2.A.58.2.6	25.000	1.78e-27	114	95	lcl|AP013070.1_cds_BAN51991.1_138 [locus_tag=PP4_01380] [protein=putative inorganic phosphate transporter] [protein_id=BAN51991.1] [location=complement(146262..147920)] [gbkey=CDS]	4	1566	transporter
gnl|TC-DB|A3T1V5|2.A.59.2.1	2.A.59.2.1	arsenite	EX_cpd04098_e0	rxn05507	gnl|TC-DB|A3T1V5|2.A.59.2.1	38.264	9.70e-27	105	94	lcl|AP013070.1_cds_BAN56458.1_4605 [locus_tag=PP4_46050] [protein=putative BASS family transporter] [protein_id=BAN56458.1] [location=5223977..5224933] [gbkey=CDS]	10	942	transporter
gnl|TC-DB|Q9RLI8|2.A.6.1.13	2.A.6.1.1	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|Q9RLI8|2.A.6.1.13	77.469	0.0	1518	99	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3129	transporter
gnl|TC-DB|Q9RLI8|2.A.6.1.13	2.A.6.1.1	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|Q9RLI8|2.A.6.1.13	77.469	0.0	1518	99	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3129	transporter
gnl|TC-DB|Q9RLI8|2.A.6.1.13	2.A.6.1.1	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q9RLI8|2.A.6.1.13	77.469	0.0	1518	99	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3129	transporter
gnl|TC-DB|Q9RLI8|2.A.6.1.13	2.A.6.1.1	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|Q9RLI8|2.A.6.1.13	77.469	0.0	1518	99	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3129	transporter
gnl|TC-DB|Q9RLI8|2.A.6.1.13	2.A.6.1.1	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q9RLI8|2.A.6.1.13	77.469	0.0	1518	99	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3129	transporter
gnl|TC-DB|Q1D665|2.A.6.1.10	2.A.6.1.10	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1D665|2.A.6.1.10	48.098	0.0	838	97	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3060	transporter
gnl|TC-DB|Q1CVN1|2.A.6.1.11	2.A.6.1.11	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|Q1CVN1|2.A.6.1.11	38.365	0.0	592	96	lcl|AP013070.1_cds_BAN55257.1_3404 [gene=czcA] [locus_tag=PP4_34040] [protein=heavy metal resistance protein CzcA] [protein_id=BAN55257.1] [location=complement(3870051..3873197)] [gbkey=CDS]	1	3111	transporter
gnl|TC-DB|Q1CVN1|2.A.6.1.11	2.A.6.1.11	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|Q1CVN1|2.A.6.1.11	38.365	0.0	592	96	lcl|AP013070.1_cds_BAN55257.1_3404 [gene=czcA] [locus_tag=PP4_34040] [protein=heavy metal resistance protein CzcA] [protein_id=BAN55257.1] [location=complement(3870051..3873197)] [gbkey=CDS]	1	3111	transporter
gnl|TC-DB|Q1CVN1|2.A.6.1.11	2.A.6.1.11	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q1CVN1|2.A.6.1.11	38.365	0.0	592	96	lcl|AP013070.1_cds_BAN55257.1_3404 [gene=czcA] [locus_tag=PP4_34040] [protein=heavy metal resistance protein CzcA] [protein_id=BAN55257.1] [location=complement(3870051..3873197)] [gbkey=CDS]	1	3111	transporter
gnl|TC-DB|Q44586|2.A.6.1.12	2.A.6.1.12	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|Q44586|2.A.6.1.12	48.596	0.0	959	99	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3132	transporter
gnl|TC-DB|Q44586|2.A.6.1.12	2.A.6.1.12	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|Q44586|2.A.6.1.12	48.596	0.0	959	99	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3132	transporter
gnl|TC-DB|Q44586|2.A.6.1.12	2.A.6.1.12	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|Q44586|2.A.6.1.12	48.596	0.0	959	99	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3132	transporter
gnl|TC-DB|Q9RLI8|2.A.6.1.13	2.A.6.1.13	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|Q9RLI8|2.A.6.1.13	77.469	0.0	1518	99	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3129	transporter
gnl|TC-DB|Q9RLI8|2.A.6.1.13	2.A.6.1.13	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q9RLI8|2.A.6.1.13	77.469	0.0	1518	99	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3129	transporter
gnl|TC-DB|O25622|2.A.6.1.14	2.A.6.1.14	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|O25622|2.A.6.1.14	35.784	1.56e-175	538	97	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3051	transporter
gnl|TC-DB|O25622|2.A.6.1.14	2.A.6.1.14	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|O25622|2.A.6.1.14	35.784	1.56e-175	538	97	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3051	transporter
gnl|TC-DB|O25622|2.A.6.1.14	2.A.6.1.14	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|O25622|2.A.6.1.14	35.784	1.56e-175	538	97	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3051	transporter
gnl|TC-DB|B8H146|2.A.6.1.15	2.A.6.1.15	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|B8H146|2.A.6.1.15	52.748	0.0	1046	96	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	85	3123	transporter
gnl|TC-DB|B8H146|2.A.6.1.15	2.A.6.1.15	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|B8H146|2.A.6.1.15	52.748	0.0	1046	96	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	85	3123	transporter
gnl|TC-DB|B8H146|2.A.6.1.15	2.A.6.1.15	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|B8H146|2.A.6.1.15	52.748	0.0	1046	96	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	85	3123	transporter
gnl|TC-DB|B8GZE9|2.A.6.1.16	2.A.6.1.16	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|B8GZE9|2.A.6.1.16	63.244	0.0	1213	98	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3126	transporter
gnl|TC-DB|B8GZE9|2.A.6.1.16	2.A.6.1.16	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|B8GZE9|2.A.6.1.16	63.244	0.0	1213	98	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3126	transporter
gnl|TC-DB|B8GZE9|2.A.6.1.16	2.A.6.1.16	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|B8GZE9|2.A.6.1.16	63.244	0.0	1213	98	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3126	transporter
gnl|TC-DB|B8GZE9|2.A.6.1.16	2.A.6.1.16	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|B8GZE9|2.A.6.1.16	63.244	0.0	1213	98	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3126	transporter
gnl|TC-DB|Q1LCE8|2.A.6.1.17	2.A.6.1.17	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q1LCE8|2.A.6.1.17	36.435	0.0	609	96	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	91	3105	transporter
gnl|TC-DB|L2EKL8|2.A.6.1.18	2.A.6.1.18	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|L2EKL8|2.A.6.1.18	38.716	0.0	569	97	lcl|AP013070.1_cds_BAN55257.1_3404 [gene=czcA] [locus_tag=PP4_34040] [protein=heavy metal resistance protein CzcA] [protein_id=BAN55257.1] [location=complement(3870051..3873197)] [gbkey=CDS]	1	3060	transporter
gnl|TC-DB|L2EKL8|2.A.6.1.18	2.A.6.1.18	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|L2EKL8|2.A.6.1.18	38.716	0.0	569	97	lcl|AP013070.1_cds_BAN55257.1_3404 [gene=czcA] [locus_tag=PP4_34040] [protein=heavy metal resistance protein CzcA] [protein_id=BAN55257.1] [location=complement(3870051..3873197)] [gbkey=CDS]	1	3060	transporter
gnl|TC-DB|P13511|2.A.6.1.2	2.A.6.1.2	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|P13511|2.A.6.1.2	71.878	0.0	1449	98	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3144	transporter
gnl|TC-DB|P13511|2.A.6.1.2	2.A.6.1.2	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|P13511|2.A.6.1.2	71.878	0.0	1449	98	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3144	transporter
gnl|TC-DB|P13511|2.A.6.1.2	2.A.6.1.2	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|P13511|2.A.6.1.2	71.878	0.0	1449	98	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3144	transporter
gnl|TC-DB|P38054|2.A.6.1.4	2.A.6.1.4	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P38054|2.A.6.1.4	34.779	0.0	590	99	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3126	transporter
gnl|TC-DB|Q88RT6|2.A.6.1.5	2.A.6.1.5	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|Q88RT6|2.A.6.1.5	100.000	0.0	1992	100	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3159	transporter
gnl|TC-DB|Q88RT6|2.A.6.1.5	2.A.6.1.5	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q88RT6|2.A.6.1.5	100.000	0.0	1992	100	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3159	transporter
gnl|TC-DB|Q1LCD8|2.A.6.1.6	2.A.6.1.6	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q1LCD8|2.A.6.1.6	37.463	0.0	598	96	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	1	3051	transporter
gnl|TC-DB|Q1DDM9|2.A.6.1.7	2.A.6.1.7	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q1DDM9|2.A.6.1.7	33.109	3.96e-147	464	98	lcl|AP013070.1_cds_BAN51887.1_34 [gene=czcA] [locus_tag=PP4_00340] [protein=heavy metal resistance protein CzcA] [protein_id=BAN51887.1] [location=complement(37078..40239)] [gbkey=CDS]	10	3120	transporter
gnl|TC-DB|Q1DDM4|2.A.6.1.8	2.A.6.1.8	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1DDM4|2.A.6.1.8	34.882	3.96e-178	546	97	lcl|AP013070.1_cds_BAN55257.1_3404 [gene=czcA] [locus_tag=PP4_34040] [protein=heavy metal resistance protein CzcA] [protein_id=BAN55257.1] [location=complement(3870051..3873197)] [gbkey=CDS]	10	3129	transporter
gnl|TC-DB|Q6V6X8|2.A.6.2.18	2.A.6.2.1	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q6V6X8|2.A.6.2.18	85.701	0.0	1821	100	lcl|AP013070.1_cds_BAN52787.1_934 [gene=ttgB] [locus_tag=PP4_09340] [protein=solvent efflux pump membrane protein TtgB] [protein_id=BAN52787.1] [location=complement(1073658..1076810)] [gbkey=CDS]	1	3147	transporter
gnl|TC-DB|Q6V6X8|2.A.6.2.18	2.A.6.2.1	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q6V6X8|2.A.6.2.18	85.701	0.0	1821	100	lcl|AP013070.1_cds_BAN52787.1_934 [gene=ttgB] [locus_tag=PP4_09340] [protein=solvent efflux pump membrane protein TtgB] [protein_id=BAN52787.1] [location=complement(1073658..1076810)] [gbkey=CDS]	1	3147	transporter
gnl|TC-DB|Q6V6X8|2.A.6.2.18	2.A.6.2.1	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q6V6X8|2.A.6.2.18	85.701	0.0	1821	100	lcl|AP013070.1_cds_BAN52787.1_934 [gene=ttgB] [locus_tag=PP4_09340] [protein=solvent efflux pump membrane protein TtgB] [protein_id=BAN52787.1] [location=complement(1073658..1076810)] [gbkey=CDS]	1	3147	transporter
gnl|TC-DB|Q6V6X8|2.A.6.2.18	2.A.6.2.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q6V6X8|2.A.6.2.18	85.701	0.0	1821	100	lcl|AP013070.1_cds_BAN52787.1_934 [gene=ttgB] [locus_tag=PP4_09340] [protein=solvent efflux pump membrane protein TtgB] [protein_id=BAN52787.1] [location=complement(1073658..1076810)] [gbkey=CDS]	1	3147	transporter
gnl|TC-DB|Q6V6X8|2.A.6.2.18	2.A.6.2.1	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q6V6X8|2.A.6.2.18	85.701	0.0	1821	100	lcl|AP013070.1_cds_BAN52787.1_934 [gene=ttgB] [locus_tag=PP4_09340] [protein=solvent efflux pump membrane protein TtgB] [protein_id=BAN52787.1] [location=complement(1073658..1076810)] [gbkey=CDS]	1	3147	transporter
gnl|TC-DB|Q6V6X8|2.A.6.2.18	2.A.6.2.1	thiamine	EX_cpd00305_e0	rxn09657	gnl|TC-DB|Q6V6X8|2.A.6.2.18	85.701	0.0	1821	100	lcl|AP013070.1_cds_BAN52787.1_934 [gene=ttgB] [locus_tag=PP4_09340] [protein=solvent efflux pump membrane protein TtgB] [protein_id=BAN52787.1] [location=complement(1073658..1076810)] [gbkey=CDS]	1	3147	transporter
gnl|TC-DB|Q6V6X8|2.A.6.2.18	2.A.6.2.1	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q6V6X8|2.A.6.2.18	85.701	0.0	1821	100	lcl|AP013070.1_cds_BAN52787.1_934 [gene=ttgB] [locus_tag=PP4_09340] [protein=solvent efflux pump membrane protein TtgB] [protein_id=BAN52787.1] [location=complement(1073658..1076810)] [gbkey=CDS]	1	3147	transporter
gnl|TC-DB|P76398|2.A.6.2.12	2.A.6.2.12	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P76398|2.A.6.2.12	65.813	0.0	1224	98	lcl|AP013070.1_cds_BAN54095.1_2242 [locus_tag=PP4_22420] [protein=RND-type multidrug efflux transporter] [protein_id=BAN54095.1] [location=2546829..2549927] [gbkey=CDS]	10	3054	transporter
gnl|TC-DB|P76398|2.A.6.2.12	2.A.6.2.12	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P76398|2.A.6.2.12	65.813	0.0	1224	98	lcl|AP013070.1_cds_BAN54095.1_2242 [locus_tag=PP4_22420] [protein=RND-type multidrug efflux transporter] [protein_id=BAN54095.1] [location=2546829..2549927] [gbkey=CDS]	10	3054	transporter
gnl|TC-DB|P76398|2.A.6.2.12	2.A.6.2.12	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|P76398|2.A.6.2.12	65.813	0.0	1224	98	lcl|AP013070.1_cds_BAN54095.1_2242 [locus_tag=PP4_22420] [protein=RND-type multidrug efflux transporter] [protein_id=BAN54095.1] [location=2546829..2549927] [gbkey=CDS]	10	3054	transporter
gnl|TC-DB|P76398|2.A.6.2.12	2.A.6.2.12	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P76398|2.A.6.2.12	65.813	0.0	1224	98	lcl|AP013070.1_cds_BAN54095.1_2242 [locus_tag=PP4_22420] [protein=RND-type multidrug efflux transporter] [protein_id=BAN54095.1] [location=2546829..2549927] [gbkey=CDS]	10	3054	transporter
gnl|TC-DB|P76398|2.A.6.2.12	2.A.6.2.12	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|P76398|2.A.6.2.12	65.813	0.0	1224	98	lcl|AP013070.1_cds_BAN54095.1_2242 [locus_tag=PP4_22420] [protein=RND-type multidrug efflux transporter] [protein_id=BAN54095.1] [location=2546829..2549927] [gbkey=CDS]	10	3054	transporter
gnl|TC-DB|P76398|2.A.6.2.12	2.A.6.2.12	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|P76398|2.A.6.2.12	65.813	0.0	1224	98	lcl|AP013070.1_cds_BAN54095.1_2242 [locus_tag=PP4_22420] [protein=RND-type multidrug efflux transporter] [protein_id=BAN54095.1] [location=2546829..2549927] [gbkey=CDS]	10	3054	transporter
