# gapseq version: 1.2 dd8576dc
# Transporter sequence DB md5sum: b99a77e (2024-03-19)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q87TN7|2.A.38.1.5	2.A.38.1.5	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q87TN7|2.A.38.1.5	69.485	0.0	552	100	lcl|U00096.3_cds_AAT48231.1_3784 [gene=trkH] [locus_tag=b3849] [db_xref=UniProtKB/Swiss-Prot:P0AFZ7] [protein=K(+) transporter TrkH] [protein_id=AAT48231.1] [location=4033145..4034596] [gbkey=CDS]	1	1449	transporter
gnl|TC-DB|Q87TN7|2.A.38.1.5	2.A.38.1.5	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q87TN7|2.A.38.1.5	69.485	0.0	552	100	lcl|U00096.3_cds_AAT48231.1_3784 [gene=trkH] [locus_tag=b3849] [db_xref=UniProtKB/Swiss-Prot:P0AFZ7] [protein=K(+) transporter TrkH] [protein_id=AAT48231.1] [location=4033145..4034596] [gbkey=CDS]	1	1449	transporter
gnl|TC-DB|P23849|2.A.38.1.6	2.A.38.1.6	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P23849|2.A.38.1.6	100.000	0.0	866	100	lcl|U00096.3_cds_AAC74445.1_1352 [gene=trkG] [locus_tag=b1363] [db_xref=UniProtKB/Swiss-Prot:P23849] [protein=K(+) transporter TrkG] [protein_id=AAC74445.1] [location=1423782..1425239] [gbkey=CDS]	1	1455	transporter
gnl|TC-DB|Q9UPY5|2.A.3.8.18	2.A.3.8.18	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q9UPY5|2.A.3.8.18	25.126	7.69e-16	76.6	77	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	187	1335	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q9UHI5|2.A.3.8.20	23.913	4.22e-11	62.0	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	4	1317	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	asparagine	EX_cpd00132_e0	rxn05508,rxn08161,rxn09782,rxn13229,rxn13230,rxn34455,rxn34491	gnl|TC-DB|Q9UHI5|2.A.3.8.20	23.913	4.22e-11	62.0	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	4	1317	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|Q9UHI5|2.A.3.8.20	23.913	4.22e-11	62.0	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	4	1317	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q9UHI5|2.A.3.8.20	23.913	4.22e-11	62.0	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	4	1317	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|Q9UHI5|2.A.3.8.20	23.913	4.22e-11	62.0	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	4	1317	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	L-isoleucine	EX_cpd00322_e0	rxn05241,rxn05244,rxn08746,rxn13321,rxn13322,rxn29051,rxn34385,rxn34507	gnl|TC-DB|Q9UHI5|2.A.3.8.20	23.913	4.22e-11	62.0	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	4	1317	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|Q9UHI5|2.A.3.8.20	23.913	4.22e-11	62.0	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	4	1317	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|Q9UHI5|2.A.3.8.20	23.913	4.22e-11	62.0	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	4	1317	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|Q9UHI5|2.A.3.8.20	23.913	4.22e-11	62.0	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	4	1317	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q9UHI5|2.A.3.8.20	23.913	4.22e-11	62.0	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	4	1317	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|Q9UHI5|2.A.3.8.20	23.913	4.22e-11	62.0	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	4	1317	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|Q9UHI5|2.A.3.8.20	23.913	4.22e-11	62.0	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	4	1317	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|Q9UHI5|2.A.3.8.20	23.913	4.22e-11	62.0	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	4	1317	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	valine	EX_cpd00156_e0	rxn05242,rxn05669,rxn09374,rxn09707,rxn29052,rxn34418,rxn05245,rxn29139,rxn33518,rxn33520	gnl|TC-DB|Q9UHI5|2.A.3.8.20	23.913	4.22e-11	62.0	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	4	1317	transporter
gnl|TC-DB|Q9UM01|2.A.3.8.22	2.A.3.8.22	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q9UM01|2.A.3.8.22	23.423	1.33e-13	69.7	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	13	1293	transporter
gnl|TC-DB|Q9UM01|2.A.3.8.22	2.A.3.8.22	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q9UM01|2.A.3.8.22	23.423	1.33e-13	69.7	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	13	1293	transporter
gnl|TC-DB|Q9UM01|2.A.3.8.22	2.A.3.8.22	L-lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|Q9UM01|2.A.3.8.22	23.423	1.33e-13	69.7	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	13	1293	transporter
gnl|TC-DB|Q8TCU3|2.A.3.8.24	2.A.3.8.24	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q8TCU3|2.A.3.8.24	20.647	3.51e-04	39.7	80	lcl|U00096.3_cds_AAC75217.1_2137 [gene=lysP] [locus_tag=b2156] [db_xref=UniProtKB/Swiss-Prot:P25737] [protein=lysine:H(+) symporter] [protein_id=AAC75217.1] [location=complement(2247063..2248532)] [gbkey=CDS]	91	1266	transporter
gnl|TC-DB|Q8TCU3|2.A.3.8.24	2.A.3.8.24	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q8TCU3|2.A.3.8.24	20.647	3.51e-04	39.7	80	lcl|U00096.3_cds_AAC75217.1_2137 [gene=lysP] [locus_tag=b2156] [db_xref=UniProtKB/Swiss-Prot:P25737] [protein=lysine:H(+) symporter] [protein_id=AAC75217.1] [location=complement(2247063..2248532)] [gbkey=CDS]	91	1266	transporter
gnl|TC-DB|K1M2K1|2.A.3.8.28	2.A.3.8.28	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|K1M2K1|2.A.3.8.28	22.599	5.60e-07	48.5	79	lcl|U00096.3_cds_AAC77101.1_4059 [gene=yjeH] [locus_tag=b4141] [db_xref=UniProtKB/Swiss-Prot:P39277] [protein=L-methionine/branched chain amino acid exporter] [protein_id=AAC77101.1] [location=complement(4369156..4370412)] [gbkey=CDS]	7	990	transporter
gnl|TC-DB|K1M2K1|2.A.3.8.28	2.A.3.8.28	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|K1M2K1|2.A.3.8.28	22.599	5.60e-07	48.5	79	lcl|U00096.3_cds_AAC77101.1_4059 [gene=yjeH] [locus_tag=b4141] [db_xref=UniProtKB/Swiss-Prot:P39277] [protein=L-methionine/branched chain amino acid exporter] [protein_id=AAC77101.1] [location=complement(4369156..4370412)] [gbkey=CDS]	7	990	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q26594|2.A.3.8.3	22.392	1.04e-10	60.5	77	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	184	1332	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q26594|2.A.3.8.3	22.392	1.04e-10	60.5	77	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	184	1332	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|Q26594|2.A.3.8.3	22.392	1.04e-10	60.5	77	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	184	1332	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q26594|2.A.3.8.3	22.392	1.04e-10	60.5	77	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	184	1332	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|Q26594|2.A.3.8.3	22.392	1.04e-10	60.5	77	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	184	1332	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|Q26594|2.A.3.8.3	22.392	1.04e-10	60.5	77	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	184	1332	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|Q26594|2.A.3.8.3	22.392	1.04e-10	60.5	77	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	184	1332	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|Q26594|2.A.3.8.3	22.392	1.04e-10	60.5	77	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	184	1332	transporter
gnl|TC-DB|Q9WTR6|2.A.3.8.5	2.A.3.8.5	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q9WTR6|2.A.3.8.5	23.214	1.51e-15	75.9	77	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	187	1335	transporter
gnl|TC-DB|Q9WVR6|2.A.3.8.6	2.A.3.8.6	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|Q9WVR6|2.A.3.8.6	23.427	6.56e-10	58.2	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	16	1326	transporter
gnl|TC-DB|Q9WVR6|2.A.3.8.6	2.A.3.8.6	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q9WVR6|2.A.3.8.6	23.427	6.56e-10	58.2	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	16	1326	transporter
gnl|TC-DB|Q9WVR6|2.A.3.8.6	2.A.3.8.6	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|Q9WVR6|2.A.3.8.6	23.427	6.56e-10	58.2	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	16	1326	transporter
gnl|TC-DB|Q9WVR6|2.A.3.8.6	2.A.3.8.6	L-isoleucine	EX_cpd00322_e0	rxn05241,rxn05244,rxn08746,rxn13321,rxn13322,rxn29051,rxn34385,rxn34507	gnl|TC-DB|Q9WVR6|2.A.3.8.6	23.427	6.56e-10	58.2	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	16	1326	transporter
gnl|TC-DB|Q9WVR6|2.A.3.8.6	2.A.3.8.6	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|Q9WVR6|2.A.3.8.6	23.427	6.56e-10	58.2	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	16	1326	transporter
gnl|TC-DB|Q9WVR6|2.A.3.8.6	2.A.3.8.6	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|Q9WVR6|2.A.3.8.6	23.427	6.56e-10	58.2	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	16	1326	transporter
gnl|TC-DB|Q9WVR6|2.A.3.8.6	2.A.3.8.6	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|Q9WVR6|2.A.3.8.6	23.427	6.56e-10	58.2	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	16	1326	transporter
gnl|TC-DB|Q9WVR6|2.A.3.8.6	2.A.3.8.6	valine	EX_cpd00156_e0	rxn05242,rxn05669,rxn09374,rxn09707,rxn29052,rxn34418,rxn05245,rxn29139,rxn33518,rxn33520	gnl|TC-DB|Q9WVR6|2.A.3.8.6	23.427	6.56e-10	58.2	83	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	16	1326	transporter
gnl|TC-DB|Q91WN3|2.A.3.8.8	2.A.3.8.8	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q91WN3|2.A.3.8.8	22.768	9.57e-11	60.5	90	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	13	1293	transporter
gnl|TC-DB|Q91WN3|2.A.3.8.8	2.A.3.8.8	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q91WN3|2.A.3.8.8	22.768	9.57e-11	60.5	90	lcl|U00096.3_cds_AAC76395.2_3307 [gene=frlA] [locus_tag=b3370] [db_xref=UniProtKB/Swiss-Prot:P45539] [protein=fructoselysine/psicoselysine transporter] [protein_id=AAC76395.2] [location=3499910..3501247] [gbkey=CDS]	13	1293	transporter
gnl|TC-DB|P0AA82|2.A.39.1.1	2.A.39.1.1	cytosine	EX_cpd00307_e0	rxn05527,rxn08266,rxn12428	gnl|TC-DB|P0AA82|2.A.39.1.1	99.761	0.0	763	100	lcl|U00096.3_cds_AAC73439.1_330 [gene=codB] [locus_tag=b0336] [db_xref=UniProtKB/Swiss-Prot:P0AA82] [protein=cytosine transporter] [protein_id=AAC73439.1] [location=354922..356181] [gbkey=CDS]	1	1257	transporter
gnl|TC-DB|A6N844|2.A.39.3.10	2.A.39.3.10	uracil	EX_cpd00092_e0	rxn05197,rxn09365,rxn12368	gnl|TC-DB|A6N844|2.A.39.3.10	26.374	2.21e-35	135	82	lcl|U00096.3_cds_AAC73613.2_500 [gene=ybbW] [locus_tag=b0511] [db_xref=UniProtKB/Swiss-Prot:P75712] [protein=putative allantoin transporter] [protein_id=AAC73613.2] [location=537633..539087] [gbkey=CDS]	1	1320	transporter
gnl|TC-DB|Q9LZD0|2.A.39.3.11	2.A.39.3.11	uracil	EX_cpd00092_e0	rxn05197,rxn09365,rxn12368	gnl|TC-DB|Q9LZD0|2.A.39.3.11	26.681	2.28e-38	145	75	lcl|U00096.3_cds_AAC73613.2_500 [gene=ybbW] [locus_tag=b0511] [db_xref=UniProtKB/Swiss-Prot:P75712] [protein=putative allantoin transporter] [protein_id=AAC73613.2] [location=537633..539087] [gbkey=CDS]	7	1359	transporter
gnl|TC-DB|V9SBV7|2.A.39.3.12	2.A.39.3.12	allantoin	EX_cpd01092_e0	rxn05682,rxn08116,rxn09698,rxn34487	gnl|TC-DB|V9SBV7|2.A.39.3.12	28.387	1.46e-38	144	85	lcl|U00096.3_cds_AAC73613.2_500 [gene=ybbW] [locus_tag=b0511] [db_xref=UniProtKB/Swiss-Prot:P75712] [protein=putative allantoin transporter] [protein_id=AAC73613.2] [location=537633..539087] [gbkey=CDS]	67	1413	transporter
gnl|TC-DB|V9SBV7|2.A.39.3.12	2.A.39.3.12	cytosine	EX_cpd00307_e0	rxn05527,rxn08266,rxn12428	gnl|TC-DB|V9SBV7|2.A.39.3.12	28.387	1.46e-38	144	85	lcl|U00096.3_cds_AAC73613.2_500 [gene=ybbW] [locus_tag=b0511] [db_xref=UniProtKB/Swiss-Prot:P75712] [protein=putative allantoin transporter] [protein_id=AAC73613.2] [location=537633..539087] [gbkey=CDS]	67	1413	transporter
